price,room_bed,room_bath,living_measure,lot_measure,ceil,sight,basement,zipcode,living_measure15,lot_measure15,age_sold,age_since_renovation,class,major_cities
309000,3,2.5,1.809090909090909,0.6861916741823705,2.0,0,0.0,98038,2.2758620689655173,0.7934850699519733,0.2152904749216733,0.0,B,Maple Valley
420000,3,2.0,1.490909090909091,1.8933877628518536,1.0,0,0.0,98075,1.9310344827586208,2.1225725621215283,0.8234915793052123,0.0,B,Sammamish
273500,3,2.5,1.4090909090909092,0.6459391465324916,2.0,0,0.0,98002,2.4080459770114944,0.7103779494675297,0.12144543775668651,0.0,B,Auburn
402000,3,2.5,1.790909090909091,2.3173683960696825,2.0,0,0.0,98011,3.0344827586206895,2.012111087909793,0.5443269416293793,0.0,B,Bothell
970000,2,1.0,1.1727272727272726,1.0207433426686288,1.0,0,0.0,98115,1.3563218390804597,1.1225725621215286,1.5491138286827333,0.0,C,Seattle
585000,3,2.75,2.8,1.3826363506906536,2.0,0,0.0,98059,3.5402298850574714,1.5188974733764877,0.15485258041694613,0.0,B,Renton
863000,4,1.75,2.5454545454545454,1.0253002325912566,1.0,0,2.5,98115,1.7126436781609196,1.1275840467738567,1.999356848188609,8.0,B,Seattle
640000,3,2.25,1.8,1.9205392319741776,1.0,0,0.0,98005,3.218390804597701,2.1179787011902276,1.2238627697792153,0.0,B,Bellevue
605000,3,2.0,1.8727272727272728,0.767076470309014,1.0,0,1.6785714285714286,98103,1.7241379310344827,0.8352474420547087,1.4866362241475943,0.0,B,Seattle
178000,5,1.5,1.809090909090909,3.45564152465942,1.0,0,0.0,98178,2.1379310344827585,1.807893088327417,1.2150607778461766,0.0,B,Seattle
1300000,4,1.75,2.3727272727272726,4.101200930365026,1.0,0,0.0,98004,3.3563218390804597,4.245145124243057,1.0694879592793025,0.0,B,Bellevue
440000,3,1.75,1.9090909090909092,5.64579674372241,1.0,0,1.8214285714285714,98155,2.413793103448276,2.3491334307788683,1.271786767610875,0.0,B,Seattle
750000,3,2.75,2.290909090909091,1.0254901030046992,1.0,0,2.0714285714285716,98119,2.0689655172413794,1.0515765295468782,1.5069230698554748,0.0,B,Seattle
293000,3,2.5,1.809090909090909,1.438648122656287,2.0,0,0.0,98023,2.1839080459770117,1.4934224263938192,0.5535148246492527,0.0,B,Federal Way
1110000,6,4.0,3.272727272727273,1.1817534532681444,2.0,0,1.7678571428571428,98199,1.6436781609195403,1.2996450198371268,1.5366183077757056,8.0,B,Seattle
375900,3,2.0,1.6581818181818182,1.351877343712916,1.0,0,0.0,98001,2.768965517241379,1.3079974942576738,0.1122943062688926,0.0,B,Auburn
234000,3,1.5,1.0909090909090908,2.2661033844401195,1.0,0,0.0,98042,1.5517241379310345,2.492169555230737,1.0421815709442388,0.0,B,Kent
470000,3,2.25,1.6181818181818182,1.6678217116817773,1.0,0,0.9821428571428571,98033,2.045977011494253,1.608686573397369,0.8271667325131618,0.0,B,Kirkland
1350000,5,3.0,5.027272727272727,7.3700099681967055,1.5,2,0.0,98072,4.367816091954023,9.274796408436,1.020259282058821,21.0,A,Woodinville
866000,4,3.25,3.6272727272727274,1.858071865951488,2.0,0,0.0,98053,4.505747126436781,1.7122572562121527,0.23164490669704796,0.0,B,Redmond
374000,3,1.0,1.0909090909090908,1.8607300517396876,1.0,0,0.0,98072,1.4022988505747127,2.134057214449781,0.9560727312819853,0.0,B,Woodinville
658000,2,1.0,0.9181818181818182,2.7045141690796033,1.0,4,0.0,98136,2.0919540229885056,3.29755690123199,1.9627706980034734,0.0,C,Seattle
494000,4,2.25,1.6272727272727272,7.974557364598661,1.0,0,1.1071428571428572,98045,2.367816091954023,10.460221340572145,0.7097455875191798,0.0,B,North Bend
265000,5,1.5,1.3636363636363635,1.3503583804053734,1.0,0,1.3214285714285714,98166,1.3793103448275863,1.4850699519732722,2.0802469702955744,0.0,B,Seattle
779000,4,1.5,2.4909090909090907,0.9326434708311577,1.0,0,2.4464285714285716,98199,2.4827586206896552,1.045312173731468,1.7147346079989711,0.0,B,Seattle
818000,4,2.25,2.2363636363636363,1.519153177956045,2.0,0,0.0,98006,2.8275862068965516,1.905617039047818,0.6875292863771258,0.0,B,Bellevue
347950,5,2.25,1.5454545454545454,2.563250581478141,1.5,0,0.0,98059,2.0804597701149423,3.038212570474003,1.1729251463170371,0.0,B,Renton
246500,3,1.5,1.0636363636363637,2.1892058669957755,1.0,0,0.0,98198,1.7816091954022988,1.7968260597201922,1.2168064756199524,0.0,B,Seattle
290900,2,2.0,1.4636363636363636,3.3417192765937247,2.0,0,0.0,98178,1.5057471264367817,2.7041135936521195,1.8618693666792236,31.0,C,Seattle
580000,5,2.5,2.4727272727272727,0.9493520672141263,1.5,0,2.125,98117,1.3908045977011494,1.044059302568386,1.6740506619869717,0.0,B,Seattle
425000,3,1.0,1.1636363636363636,0.6075853230170408,1.5,0,0.0,98122,1.5172413793103448,0.3499686782209229,2.4590817629709942,0.0,B,Seattle
473000,2,1.75,1.3727272727272728,0.8648597332320691,1.0,0,0.0,98053,1.8850574712643677,0.9396533723115473,0.21332426795542042,0.0,B,Redmond
249000,2,1.5,0.990909090909091,0.5099919305074286,2.0,0,0.0,98034,1.3333333333333333,0.45061599498851534,0.7167835059124028,0.0,B,Kirkland
842500,3,2.25,2.327272727272727,0.7587221721175298,1.5,0,0.7321428571428571,98112,3.413793103448276,0.9020672374190855,2.3100543003886473,0.0,B,Seattle
675000,4,2.5,2.7181818181818183,1.0253002325912566,2.0,0,0.0,98074,3.32183908045977,1.3652119440384214,0.2264078133757201,0.0,B,Sammamish
352750,4,2.75,2.0636363636363635,4.6018892106137566,1.0,0,1.625,98058,2.3563218390804597,1.6738358738776362,0.8437968007791325,0.0,B,Renton
1380000,5,4.25,3.6818181818181817,3.5746902738880713,1.0,2,3.392857142857143,98040,4.137931034482759,5.24535393610357,0.8013855327593971,0.0,A,Mercer Island
349000,3,2.5,1.3,0.19025015426971092,3.0,0,0.0,98103,1.6436781609195403,0.3194821465859261,0.2739826716526245,0.0,B,Seattle
1100000,4,3.75,2.6272727272727274,0.7906204015759244,2.0,0,1.1607142857142858,98033,2.7057471264367816,0.6696596366673627,0.044175341559551266,0.0,B,Kirkland
650500,4,1.75,2.1272727272727274,1.127830255850382,1.0,0,1.875,98115,2.218390804597701,1.2403424514512424,1.358060989167486,0.0,B,Seattle
710000,3,2.5,2.118181818181818,1.7392129871362796,2.0,0,0.0,98006,2.8275862068965516,1.912716642305283,0.3989746322549822,0.0,B,Bellevue
705000,2,1.75,2.109090909090909,1.2825746428062847,1.0,0,1.6785714285714286,98199,2.2873563218390807,1.044059302568386,1.5108003564898613,0.0,B,Seattle
360000,3,1.75,1.3636363636363635,1.3670669767883419,1.0,0,0.0,98133,1.896551724137931,1.5435372729171017,1.2665129227574676,0.0,B,Seattle
1030000,4,2.5,2.5,0.9113779845255613,2.0,0,1.4107142857142858,98103,2.7586206896551726,1.1067028607224891,2.4129585902112294,9.0,B,Seattle
300000,4,2.5,2.3636363636363638,1.6275691840318982,2.0,0,0.0,98001,2.4942528735632186,1.1041971183963248,0.2647580371006717,0.0,B,Auburn
450000,4,2.5,2.290909090909091,1.6167465704656572,2.0,0,0.0,98019,2.4482758620689653,1.4470661933597828,0.33859186504837424,0.0,B,Duvall
699999,2,2.0,1.3272727272727274,0.2060093985854654,2.0,0,0.9107142857142857,98112,1.8160919540229885,0.25099185633744,0.027912788614375364,0.0,B,Seattle
564500,4,2.25,1.7727272727272727,1.1392224806569515,1.0,0,1.0714285714285714,98115,2.2758620689655173,1.252871163082063,1.1948290594364155,0.0,B,Seattle
515000,4,1.5,1.5818181818181818,1.5493425736934543,1.5,0,0.6071428571428571,98177,1.839080459770115,1.7039047817916058,1.512637933093836,0.0,B,Seattle
520000,3,1.5,1.4363636363636363,1.6786443252480183,1.5,0,0.7142857142857143,98103,1.8160919540229885,1.568594696178743,2.034693446283042,0.0,B,Seattle
392500,3,3.25,1.4545454545454546,0.2447429629278018,3.0,0,0.0,98117,1.839080459770115,0.2873251200668198,0.3660268837457162,0.0,B,Seattle
387846,4,1.75,2.290909090909091,2.8869796363981584,1.0,0,0.8571428571428571,98028,1.9310344827586208,2.088118605136772,1.3435257582300464,0.0,B,Kenmore
404000,3,1.75,1.2818181818181817,2.8879289884653723,1.0,0,0.0,98166,2.264367816091954,3.4015452077678012,1.4263453357711853,0.0,B,Seattle
329950,3,1.75,1.8909090909090909,1.133336497840224,1.0,2,1.7857142857142858,98108,2.4022988505747125,1.1484652328252245,0.966987936309595,0.0,B,Seattle
371000,3,1.5,1.290909090909091,0.8544168604927137,1.0,0,0.0,98103,1.7701149425287357,1.331175610774692,1.2220435689412803,0.0,B,Seattle
310000,3,1.0,1.3,3.7786110979256655,1.5,0,0.0,98028,2.045977011494253,2.651284192942159,1.9262764266485362,0.0,B,Kenmore
498000,3,2.5,1.4727272727272727,0.5012578914890587,2.0,0,0.0,98122,1.5747126436781609,0.8018375443725203,2.5250875145857647,21.0,B,Seattle
246500,3,2.5,1.4727272727272727,1.459343997721555,2.0,0,0.0,98038,1.5747126436781609,1.6049279599081228,0.5609018825972308,0.0,B,Maple Valley
377500,3,2.0,1.2454545454545454,1.3670669767883419,1.0,0,0.42857142857142855,98125,1.4942528735632183,1.505115890582585,1.9571109620632312,59.0,B,Seattle
575000,3,2.5,1.7818181818181817,1.810414392177339,2.0,0,0.0,98011,2.896551724137931,1.9223219878889122,0.5807660856861971,0.0,B,Bothell
765000,4,3.5,2.5090909090909093,0.7594816537713011,2.0,2,1.3571428571428572,98126,1.9425287356321839,0.8352474420547087,1.9608963698674189,0.0,B,Seattle
325000,4,1.75,1.518181818181818,1.80376892770684,1.0,0,0.0,98125,1.8620689655172413,1.9837126748799332,0.8638631372945361,0.0,B,Seattle
525000,4,2.75,2.2181818181818183,0.9645417002895523,2.0,0,1.2321428571428572,98126,2.206896551724138,1.331175610774692,1.2093275388417757,0.0,B,Seattle
555000,4,1.75,2.1363636363636362,1.1771965633455166,1.5,0,1.6785714285714286,98116,2.0689655172413794,1.2841929421591147,1.5196942272530989,0.0,B,Seattle
370000,4,1.0,1.190909090909091,1.1392224806569515,1.5,0,0.0,98144,1.8735632183908046,1.252871163082063,1.6431426235081177,0.0,B,Seattle
455000,2,1.0,0.9727272727272728,0.9778326292305501,1.0,0,0.35714285714285715,98117,1.7471264367816093,0.8060137815827939,2.359576989865765,0.0,B,Seattle
340000,4,2.5,1.9,0.7974557364598661,2.0,0,0.0,98038,2.4022988505747125,0.8770098141574442,0.18061540440467116,0.0,B,Maple Valley
850000,3,2.25,2.727272727272727,3.5031091280201263,1.0,0,0.0,98077,3.425287356321839,2.5692211317602838,0.7094883267946234,0.0,A,Woodinville
315000,4,2.5,1.790909090909091,0.9854274457682631,2.0,0,0.0,98059,2.1149425287356323,1.1618291918980999,0.29230331039425206,0.0,B,Renton
394475,2,1.0,0.7545454545454545,0.7594816537713011,1.0,0,0.0,98117,1.0919540229885059,0.8352474420547087,1.3085934269884878,0.0,C,Seattle
660000,3,2.5,2.118181818181818,0.7585323017040869,2.0,0,0.0,98029,2.67816091954023,0.7809563583211526,0.2025928205882083,0.0,B,Issaquah
332000,4,2.5,2.2454545454545456,1.4771918165851805,2.0,0,0.0,98092,2.413793103448276,1.2470244309876801,0.2867722048162883,0.0,B,Auburn
248500,3,2.5,1.2363636363636363,1.3847249252385248,2.0,0,0.0,98003,1.7701149425287357,1.5353936103570682,0.5954666985179946,0.0,B,Federal Way
670000,3,2.5,1.6363636363636365,0.9043527792281768,2.0,0,1.0,98119,2.057471264367816,0.9945708916266444,0.6563639871737154,0.0,B,Seattle
495200,5,2.25,2.463636363636364,4.199933545355295,1.0,0,2.3214285714285716,98011,3.2758620689655173,2.55251618291919,1.3212910813219527,0.0,B,Bothell
271000,4,1.5,1.6363636363636365,1.8181990791284948,1.0,0,0.0,98045,1.5747126436781609,1.9995823762789726,0.8398460110805871,0.0,B,North Bend
549950,2,1.0,1.1454545454545455,0.7594816537713011,1.0,0,0.4642857142857143,98117,2.045977011494253,0.8352474420547087,1.6466340190556696,0.0,B,Seattle
355000,4,1.75,1.9636363636363636,1.408268856505435,1.0,0,1.4285714285714286,98056,2.160919540229885,1.6750887450407184,0.7020093900164464,0.0,B,Renton
425000,3,1.0,1.4090909090909092,0.7898609199221531,1.5,0,0.0,98118,1.8275862068965518,1.044059302568386,1.9552182581611373,0.0,B,Seattle
1800000,4,2.5,3.018181818181818,1.5806711919115204,2.5,0,0.0,98112,4.2298850574712645,1.263311756107747,2.4149431729435222,0.0,A,Seattle
425000,2,1.0,0.5636363636363636,0.8458726918877866,1.0,0,0.0,98117,1.3563218390804597,1.044059302568386,1.9462692600997809,0.0,C,Seattle
469000,3,1.75,1.5272727272727273,0.45568899226278065,1.5,0,0.9107142857142857,98117,1.2413793103448276,0.9521820839423679,1.8856292321686163,0.0,B,Seattle
550000,4,2.0,1.4,0.9493520672141263,1.5,0,0.0,98105,2.057471264367816,0.8352474420547087,2.2477420777478665,0.0,B,Seattle
343000,5,3.5,2.248181818181818,1.7623771775763042,2.0,1,0.0,98198,2.3448275862068964,2.2802255168093546,1.1503780813862678,0.0,B,Seattle
230000,2,0.75,0.8090909090909091,3.741016756063986,1.0,0,0.0,98045,1.4597701149425288,2.0463562330340364,1.7880171629654813,0.0,C,North Bend
485000,4,1.0,1.1,1.2113732377652253,1.5,0,0.0,98115,1.5402298850574712,1.3322196700772604,1.7369876606731045,0.0,B,Seattle
202000,1,0.75,0.5363636363636364,1.0727678359519628,1.0,0,0.0,98118,1.1264367816091954,1.179787011902276,1.5548286919210947,0.0,C,Seattle
395000,2,1.0,0.8454545454545455,1.2113732377652253,1.0,0,0.0,98115,1.3563218390804597,1.3322196700772604,1.6429404900816806,0.0,B,Seattle
750000,3,1.0,1.490909090909091,1.2371956139934495,1.5,0,0.35714285714285715,98103,2.0344827586206895,0.8352474420547087,1.7567416091658323,0.0,B,Seattle
459000,3,2.0,1.3454545454545455,0.1518963307542602,2.0,0,0.8571428571428571,98136,1.7011494252873562,0.18500730841511798,0.022142798077894876,0.0,B,Seattle
455800,3,2.5,1.5363636363636364,0.8703659752219111,2.0,0,0.0,98053,1.839080459770115,0.6606807266652746,0.2761326362792749,0.0,B,Redmond
253779,4,2.0,1.8454545454545455,1.8227559690511226,1.5,0,1.0714285714285714,98188,2.0919540229885056,3.048653163499687,1.4869118606381904,0.0,C,Seattle
250000,2,1.0,1.009090909090909,4.946314140599041,1.0,0,0.0,98168,2.574712643678161,2.558989350595114,1.3970727404698684,0.0,C,Seattle
430000,3,2.25,1.9636363636363636,1.2392841885413206,2.0,0,1.0357142857142858,98034,2.2413793103448274,2.0202547504698267,0.615680041161716,0.0,B,Kirkland
515000,3,1.75,1.0818181818181818,0.8544168604927137,1.0,0,0.0,98116,2.0919540229885056,0.9396533723115473,2.0565422321043014,3.0,C,Seattle
715000,3,1.75,1.5,1.3814971282099966,1.5,4,0.8928571428571429,98117,2.6436781609195403,1.688870327834621,1.9224542673122689,0.0,B,Seattle
335606,3,2.5,2.307272727272727,0.8734039018369962,2.0,0,0.0,98092,2.954022988505747,1.0022969304656504,0.03320500923382244,0.0,B,Auburn
465000,3,2.25,1.790909090909091,2.1052831442540465,1.0,0,1.4107142857142858,98155,2.264367816091954,2.1862601795782,1.0438353898878159,0.0,B,Seattle
718000,3,1.75,2.0727272727272728,0.6542934447239759,2.0,0,0.0,98125,1.8505747126436782,1.3927751096262269,1.4520162809287114,23.0,B,Seattle
425000,4,2.5,2.1818181818181817,1.1492856125694213,2.0,0,0.0,98038,2.8275862068965516,1.3612445186886615,0.31439098117402775,0.0,B,Maple Valley
600000,3,1.75,1.4363636363636363,1.4080789860919922,1.0,0,0.7678571428571429,98005,1.9885057471264367,1.54854875756943,1.0442396567406904,0.0,B,Bellevue
1710000,5,4.5,4.172727272727273,2.788247021407889,2.0,0,0.0,98033,3.4827586206896552,1.9807893088327417,0.11808267257141285,0.0,A,Kirkland
600000,4,2.5,1.8818181818181818,1.543076850049841,1.5,0,0.8571428571428571,98125,2.3563218390804597,1.6978492378367092,1.9995773573810862,11.0,B,Seattle
191000,3,1.5,0.7272727272727273,1.6803531589690037,1.0,0,0.0,98023,0.9425287356321839,1.8323240760075172,1.220242743869385,0.0,B,Federal Way
773000,3,2.75,2.2454545454545456,0.6835334883941709,2.0,0,0.0,98029,2.954022988505747,0.7517226978492378,0.1619456261082884,0.0,B,Issaquah
220000,4,2.0,1.4727272727272727,0.9873261499026914,1.5,0,0.0,98042,1.7241379310344827,1.0858216746711213,0.8089930998998521,0.0,B,Kent
527000,4,2.25,2.1636363636363636,0.9968196705748327,1.0,0,1.7321428571428572,98008,2.471264367816092,1.7874295259970767,1.1839322301748454,0.0,B,Bellevue
510000,3,2.5,1.7181818181818183,1.125741681302511,2.0,0,0.0,98029,2.367816091954023,1.2058884944664856,0.48704967888348855,0.0,B,Issaquah
395000,2,1.0,0.6363636363636364,1.415863673043148,1.0,0,0.0,98108,1.7241379310344827,1.4888285654625182,1.5913597148081113,0.0,C,Seattle
275000,3,2.5,1.5545454545454545,1.3727630891916267,2.0,0,0.0,98003,1.9770114942528736,1.3650031321779077,0.4248477108389456,0.0,B,Federal Way
1420000,5,3.25,3.590909090909091,2.1717377889590352,2.0,2,0.9285714285714286,98033,2.3793103448275863,2.2449363123825434,0.2039710030411893,0.0,A,Kirkland
450000,3,2.25,1.4727272727272727,0.1893008022024968,2.5,0,0.14285714285714285,98027,1.8620689655172413,0.22301106702860723,0.06448056303347147,0.0,B,Issaquah
330600,1,1.0,0.5272727272727272,0.34157687378364265,1.0,0,0.0,98117,1.4482758620689655,0.8352474420547087,2.353990756989682,9.0,B,Seattle
2400000,4,3.25,3.4545454545454546,3.7590544453410546,2.0,0,0.0,98006,4.528735632183908,3.9622050532470245,1.005374911566626,5.0,A,Bellevue
433000,4,2.5,2.0727272727272728,1.4369392889353017,2.0,0,0.0,98056,2.6206896551724137,1.1092086030486532,0.29428789312654474,0.0,B,Renton
378510,2,1.0,0.7,0.984478093701049,1.0,0,0.0,98126,1.4482758620689655,1.3677176863645855,1.5052141236137784,0.0,B,Seattle
235000,2,1.0,1.3636363636363635,1.5218113637442445,1.0,0,0.0,98146,1.2988505747126438,1.6736270620171225,1.4943356701182482,0.0,C,Seattle
525000,3,1.5,1.2545454545454546,0.8145440736697204,1.0,0,0.5357142857142857,98107,1.735632183908046,0.814366256003341,1.3157783515100288,0.0,B,Seattle
505000,4,2.5,2.881818181818182,1.013908007784687,2.0,0,0.0,98059,3.4597701149425286,1.1150553351430361,0.332803498745854,0.0,B,Renton
452000,4,2.25,2.3545454545454545,1.8990838752551384,1.0,0,2.232142857142857,98028,1.7816091954022988,2.179160576320735,1.022207113259034,0.0,B,Kenmore
300000,3,1.75,1.3636363636363635,1.5857976930744766,1.0,2,1.3392857142857142,98056,1.7241379310344827,1.7638337857590312,1.5916721028307868,0.0,B,Renton
576000,4,2.5,2.3545454545454545,1.0928940997769023,2.0,0,0.0,98065,3.0114942528735633,1.2756316558780538,0.29805492516469284,0.0,B,Snoqualmie
550000,4,2.75,1.5363636363636364,1.156310817866806,1.5,0,0.5178571428571429,98115,2.0919540229885056,1.271664230528294,1.538547763209879,0.0,B,Seattle
459500,4,2.5,1.8727272727272728,1.702757867755257,1.0,0,1.5535714285714286,98155,1.5517241379310345,1.8734600125287115,0.8807137147529838,0.0,B,Seattle
345000,2,1.5,0.7545454545454545,0.19632600749988133,2.0,0,0.0,98144,1.2988505747126438,0.5291292545416579,0.13807550602265733,0.0,B,Seattle
444950,3,1.0,1.6,1.3152323539184507,1.0,0,1.2678571428571428,98011,2.367816091954023,1.9043641678847358,1.1708486847545458,0.0,B,Bothell
375000,4,2.5,2.1,1.480989224854037,2.0,0,0.0,98042,2.6551724137931036,1.490916684067655,0.07925467892942789,0.0,B,Kent
341500,3,1.5,1.0272727272727273,1.371433996297527,1.0,0,0.0,98056,1.5172413793103448,1.5360200459386093,1.1872949953601193,0.0,B,Renton
625000,3,1.0,1.6363636363636365,0.9113779845255613,1.0,2,1.6071428571428572,98126,1.6091954022988506,1.0022969304656504,1.9354826854344491,0.0,A,Seattle
394900,3,1.0,1.3,2.538567427730574,1.0,0,0.0,98034,1.9195402298850575,2.1037794946752975,1.1708486847545458,0.0,B,Kirkland
251000,3,2.0,1.5,1.5056723786016044,1.0,0,0.0,98038,1.735632183908046,1.65587805387346,0.5737832945910933,0.0,B,Maple Valley
615000,3,1.75,1.7727272727272727,1.6101011059951582,1.0,0,1.25,98007,2.0,1.7707245771559825,1.157912145462564,0.0,B,Bellevue
656000,3,1.75,1.3454545454545455,1.419281340485119,1.5,0,0.0,98115,2.4367816091954024,1.5067863854666945,1.57693473846691,0.0,B,Seattle
252000,3,2.5,1.5272727272727273,1.5728865049603646,2.0,0,0.0,98038,1.7816091954022988,1.7297974524953017,0.5698325048925478,0.0,B,Maple Valley
652000,3,1.0,1.3363636363636364,1.1623866710969764,1.0,0,0.48214285714285715,98199,2.528735632183908,1.2783462100647316,1.4779261110447544,0.0,B,Seattle
829995,5,3.25,3.0545454545454547,1.1620069302700906,2.0,0,0.0,98074,3.7126436781609193,1.1271664230528293,0.01291816352594199,0.0,B,Sammamish
442500,3,1.5,2.463636363636364,9.003465135045332,1.5,0,0.9642857142857143,98053,2.4482758620689653,10.053038212570474,0.768217275057654,0.0,B,Redmond
710000,2,1.5,1.490909090909091,0.7746712868467271,1.5,0,0.17857142857142858,98105,2.160919540229885,0.8519523908958029,2.1706557392111288,0.0,B,Seattle
600000,2,1.0,0.8363636363636363,0.9548583092039683,1.0,0,0.0,98115,1.4137931034482758,1.0501148465232826,1.6979942851367618,0.0,B,Seattle
1200000,3,2.5,3.109090909090909,3.1560260122466417,1.0,4,1.8035714285714286,98006,3.9770114942528734,3.041553560242222,0.5242422293479361,0.0,A,Bellevue
750000,3,2.5,2.172727272727273,1.2436512080505056,1.0,2,1.6964285714285714,98116,2.310344827586207,1.3677176863645855,1.3083729177960108,0.0,B,Seattle
455000,5,2.0,2.272727272727273,1.4923814496606067,1.0,0,2.607142857142857,98034,2.367816091954023,2.02213405721445,1.1503413298541885,0.0,B,Kirkland
717550,3,3.5,2.581818181818182,0.8483410072625434,3.0,0,0.0,98052,3.4942528735632186,1.1275840467738567,0.18927039020939188,0.0,A,Redmond
3000000,4,4.25,4.409090909090909,2.3629372952959606,2.0,4,1.7857142857142858,98034,3.8505747126436782,2.549592816871998,0.5607732522349527,0.0,A,Kirkland
399950,3,2.5,1.1181818181818182,0.1750605211942849,2.0,0,0.26785714285714285,98199,1.4137931034482758,0.2583002714554187,0.12912650796130065,0.0,B,Seattle
420000,4,1.75,2.1636363636363636,2.9095742155978543,1.0,0,1.375,98074,2.9195402298850577,2.632699937356442,0.8218745118937146,0.0,B,Sammamish
291000,4,2.25,1.7181818181818183,1.4460530687805573,1.0,0,1.125,98003,2.1724137931034484,1.5493840050114847,0.7868870533540369,0.0,B,Federal Way
411605,4,2.5,2.4163636363636365,0.7518868372335881,2.0,0,0.0,98092,2.9632183908045975,0.8770098141574442,0.00926138608403238,0.0,B,Auburn
694000,2,2.5,2.109090909090909,1.7678834195661461,1.0,0,0.0,98053,1.9310344827586208,0.9949885153476717,0.18221409605012912,0.0,B,Redmond
530000,3,2.5,2.4,2.615464945174918,1.0,0,1.9464285714285714,98005,2.4367816091954024,2.5959490499060345,0.8142118174551403,0.0,B,Bellevue
790000,3,1.75,1.8636363636363635,0.7746712868467271,2.0,0,0.0,98105,2.1724137931034484,0.8519523908958029,0.5259879271217119,0.0,B,Seattle
418000,3,2.0,1.2818181818181817,1.1449185930602364,1.5,0,0.0,98103,1.6206896551724137,1.3155147212361662,1.8597010262865334,0.0,B,Seattle
365500,2,1.0,1.0363636363636364,2.966535339630702,1.0,0,0.0,98177,2.425287356321839,3.2351221549384004,2.3355966151838956,0.0,B,Seattle
920000,4,3.25,2.2,0.7594816537713011,1.5,0,0.9821428571428571,98105,2.0804597701149423,0.8352474420547087,2.280634698959013,0.0,A,Seattle
315000,2,1.0,0.8818181818181818,1.0756158921536052,1.0,0,0.0,98118,1.7126436781609196,0.9248277302150762,2.3467874567021014,0.0,B,Seattle
273000,3,2.25,1.1181818181818182,2.202686666350216,1.0,0,0.5714285714285714,98022,2.0919540229885056,1.7675923992482774,0.51088304743704,0.0,B,Enumclaw
539000,3,2.25,1.4,1.0135282669578014,1.0,0,1.375,98115,1.9310344827586208,1.3624973898517436,1.348836354615533,0.0,B,Seattle
320000,4,2.5,1.8818181818181818,1.3304219869938767,2.0,0,0.0,98031,2.4482758620689653,1.6913760701607852,0.40998171611279055,0.0,B,Kent
455850,3,2.25,1.6545454545454545,1.1392224806569515,1.0,0,1.25,98108,2.264367816091954,1.301315514721236,1.1306057571275003,0.0,B,Seattle
478000,3,2.25,1.490909090909091,0.7397351307732473,2.0,0,0.0,98029,2.045977011494253,0.835038630194195,0.4520438445777709,0.0,B,Issaquah
1140000,4,3.25,3.4,2.177244030948877,2.0,0,0.0,98029,2.8850574712643677,5.746502401336396,0.0114297264767225,0.0,A,Issaquah
850000,5,4.0,2.709090909090909,0.8544168604927137,1.5,0,1.625,98115,1.793103448275862,0.8822301106702861,2.0784828967557587,0.0,B,Seattle
970000,4,4.5,3.536363636363636,1.121374661793326,2.0,3,1.4821428571428572,98029,4.793103448275862,1.2637293798287743,0.23203079778388264,0.0,A,Issaquah
450000,4,1.5,1.690909090909091,1.4825081881615798,1.0,0,1.3928571428571428,98125,1.7586206896551724,1.646272708289831,1.3655583017117028,0.0,B,Seattle
289500,3,1.0,1.0909090909090908,1.0490340342716096,1.0,0,0.0,98115,1.8160919540229885,1.5034453956984757,1.5054162570402156,0.0,C,Seattle
249950,3,1.75,1.018181818181818,2.8879289884653723,1.0,0,0.0,98042,1.9655172413793103,1.7686364585508456,0.8620071849245217,0.0,B,Kent
499000,2,1.5,1.4,1.2434613376370627,2.0,0,0.0,98133,1.6896551724137931,1.3681353100856128,0.7718924282656034,0.0,B,Seattle
769000,4,2.5,2.2181818181818183,1.2783974937105425,2.0,0,0.0,98074,2.954022988505747,1.356441845896847,0.3588419592241752,0.0,B,Sammamish
533000,4,1.0,1.4090909090909092,0.90188446385342,1.5,0,0.0,98117,1.5172413793103448,0.9918563374399666,2.1078106193551944,0.0,B,Seattle
419000,2,2.5,1.3363636363636364,0.3861964209427066,2.0,0,0.0,98007,1.735632183908046,0.4291083733556066,0.6527255854978454,0.0,B,Bellevue
750000,4,2.5,2.7454545454545456,2.4914795651967534,2.0,0,0.8571428571428571,98052,3.471264367816092,2.270411359365212,0.39166107737116296,0.0,B,Redmond
1360000,4,3.5,3.227272727272727,2.0885745478710778,1.0,2,2.3035714285714284,98006,4.712643678160919,2.090624347462936,0.34193625446760817,0.0,A,Bellevue
395000,2,1.0,1.0909090909090908,1.1418806664451513,1.0,0,1.0714285714285714,98118,1.4597701149425288,0.9713927751096262,1.453853857532686,0.0,B,Seattle
427000,3,2.5,2.210909090909091,1.7830730526415721,2.0,2,0.0,98001,3.3471264367816094,1.8651075381081645,0.2081239261661721,0.0,B,Auburn
464900,4,2.25,1.8363636363636364,1.59946836284236,1.0,0,1.1428571428571428,98034,2.3333333333333335,1.5109626226769681,0.7814478266062718,0.0,B,Kirkland
293000,4,2.25,2.1454545454545455,1.1885887881520862,2.0,0,0.0,98038,2.464367816091954,1.4142827312591355,0.38050698738503663,0.0,B,Maple Valley
371000,3,1.75,1.4272727272727272,2.9107134380785116,1.0,0,0.875,98166,1.4367816091954022,2.783462100647317,1.3050836556748961,0.0,B,Seattle
